                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    163,                0.49045,                0.27833,                 0.8294,                0.99943,                      1,                  0.995,                 0.8842,                0.49693,                0.24672,                0.82487,             0.00077582,             0.00077582,             0.00077582
                    164,                0.50431,                0.28361,                0.84495,                0.99952,                      1,                  0.995,                0.88132,                  0.485,                0.24315,                0.81934,             0.00077032,             0.00077032,             0.00077032
                    165,                 0.4872,                 0.2783,                0.83949,                0.99954,                      1,                  0.995,                0.88308,                0.47966,                 0.2281,                0.82454,             0.00076482,             0.00076482,             0.00076482
                    166,                 0.5101,                0.29625,                 0.8359,                0.99953,                      1,                  0.995,                0.88193,                0.48295,                0.24197,                0.82518,             0.00075932,             0.00075932,             0.00075932
                    167,                0.50391,                0.28579,                0.83605,                0.99945,                      1,                  0.995,                0.88276,                0.48924,                0.24944,                0.82709,             0.00075382,             0.00075382,             0.00075382
                    168,                 0.5084,                0.28258,                0.84314,                0.99954,                      1,                  0.995,                0.86964,                0.51138,                0.25588,                0.82768,             0.00074832,             0.00074832,             0.00074832
                    169,                0.51974,                0.28248,                0.84705,                0.99947,                      1,                  0.995,                0.87864,                0.47716,                0.24707,                 0.8222,             0.00074282,             0.00074282,             0.00074282
                    170,                0.49422,                0.28006,                0.83221,                0.99951,                      1,                  0.995,                0.87248,                0.49937,                0.23226,                0.83124,             0.00073731,             0.00073731,             0.00073731
                    171,                0.50283,                0.28787,                0.83598,                0.99961,                      1,                  0.995,                 0.8727,                0.51579,                0.24467,                0.83541,             0.00073181,             0.00073181,             0.00073181
                    172,                0.49972,                0.28103,                0.83838,                0.99944,                      1,                  0.995,                0.87309,                0.50451,                 0.2395,                0.83074,             0.00072631,             0.00072631,             0.00072631
                    173,                0.48294,                0.27603,                0.83216,                0.99955,                      1,                  0.995,                0.87932,                0.50038,                0.24278,                0.82746,             0.00072081,             0.00072081,             0.00072081
                    174,                0.48749,                0.27307,                0.83835,                0.99952,                      1,                  0.995,                0.87754,                0.51643,                0.24802,                0.83044,             0.00071531,             0.00071531,             0.00071531
                    175,                0.50303,                 0.2822,                0.83907,                 0.9994,                      1,                  0.995,                0.87383,                0.49332,                 0.2423,                0.82936,             0.00070981,             0.00070981,             0.00070981
                    176,                0.47871,                0.27272,                0.82285,                0.99957,                      1,                  0.995,                0.87833,                0.49643,                 0.2356,                0.83103,             0.00070431,             0.00070431,             0.00070431
                    177,                0.48231,                0.27457,                0.82899,                0.99944,                      1,                  0.995,                0.87131,                0.51591,                0.24351,                0.83242,             0.00069881,             0.00069881,             0.00069881
                    178,                0.50163,                0.28253,                0.83151,                0.99954,                      1,                  0.995,                0.87887,                0.50852,                0.24873,                0.82966,             0.00069331,             0.00069331,             0.00069331
                    179,                0.49212,                0.28359,                0.84569,                0.99956,                      1,                  0.995,                 0.8807,                0.49991,                0.24364,                0.82729,              0.0006878,              0.0006878,              0.0006878
                    180,                0.47376,                 0.2752,                0.83248,                0.99952,                      1,                  0.995,                 0.8754,                0.51343,                0.24193,                0.83571,              0.0006823,              0.0006823,              0.0006823
                    181,                0.47347,                0.27217,                0.84033,                0.99956,                      1,                  0.995,                0.88611,                0.49785,                0.23975,                0.82762,              0.0006768,              0.0006768,              0.0006768
                    182,                0.48198,                0.27807,                0.83073,                0.99946,                      1,                  0.995,                0.87113,                0.53439,                0.24895,                0.83099,              0.0006713,              0.0006713,              0.0006713
                    183,                0.48589,                0.27255,                0.83498,                0.99944,                      1,                  0.995,                0.88068,                0.49898,                 0.2371,                0.82642,              0.0006658,              0.0006658,              0.0006658
                    184,                0.48743,                0.27667,                 0.8366,                0.99965,                      1,                  0.995,                 0.8768,                0.50008,                0.23895,                0.83265,              0.0006603,              0.0006603,              0.0006603
                    185,                0.46651,                0.26352,                0.82775,                0.99958,                      1,                  0.995,                0.87054,                0.54588,                0.24603,                0.84324,              0.0006548,              0.0006548,              0.0006548
                    186,                0.47904,                0.27027,                0.83502,                0.99942,                      1,                  0.995,                0.88374,                0.49083,                0.23754,                0.82922,              0.0006493,              0.0006493,              0.0006493
                    187,                0.47763,                0.27046,                0.83644,                0.99966,                      1,                  0.995,                 0.8808,                0.49311,                0.24191,                0.82914,              0.0006438,              0.0006438,              0.0006438
                    188,                0.48135,                0.27109,                0.84376,                0.99949,                      1,                  0.995,                0.87606,                0.51065,                0.24308,                0.83254,             0.00063829,             0.00063829,             0.00063829
                    189,                0.46697,                0.26516,                0.83497,                 0.9995,                      1,                  0.995,                0.87859,                0.50562,                0.24031,                0.83416,             0.00063279,             0.00063279,             0.00063279
                    190,                0.47815,                0.26583,                0.84197,                0.99945,                      1,                  0.995,                0.88135,                 0.4898,                0.24246,                0.82893,             0.00062729,             0.00062729,             0.00062729
                    191,                 0.4784,                0.26813,                0.84428,                0.99944,                      1,                  0.995,                0.88114,                0.47941,                0.23935,                0.82421,             0.00062179,             0.00062179,             0.00062179
                    192,                 0.4756,                 0.2703,                0.83789,                0.99951,                      1,                  0.995,                0.87851,                0.48007,                0.24232,                0.82192,             0.00061629,             0.00061629,             0.00061629
                    193,                0.47273,                0.26486,                0.83246,                0.99945,                      1,                  0.995,                0.87818,                 0.4947,                0.23625,                0.82902,             0.00061079,             0.00061079,             0.00061079
                    194,                0.47366,                0.27117,                0.83573,                0.99948,                      1,                  0.995,                 0.8736,                 0.5246,                 0.2393,                0.83496,             0.00060529,             0.00060529,             0.00060529
                    195,                0.46083,                0.26383,                 0.8268,                0.99941,                      1,                  0.995,                0.88321,                0.50056,                0.23634,                0.82959,             0.00059979,             0.00059979,             0.00059979
                    196,                0.48019,                0.26291,                0.83434,                0.99957,                      1,                  0.995,                0.87923,                0.51252,                0.23702,                0.83257,             0.00059429,             0.00059429,             0.00059429
                    197,                0.47584,                 0.2696,                0.83918,                0.99954,                      1,                  0.995,                0.88223,                0.49181,                0.23647,                0.82624,             0.00058878,             0.00058878,             0.00058878
                    198,                0.46289,                0.27068,                 0.8331,                0.99957,                      1,                  0.995,                0.87957,                0.49039,                0.23169,                0.82739,             0.00058328,             0.00058328,             0.00058328
                    199,                0.46251,                0.26454,                0.82795,                0.99957,                      1,                  0.995,                0.87923,                0.51443,                 0.2296,                0.83095,             0.00057778,             0.00057778,             0.00057778
                    200,                0.46592,                 0.2632,                0.82573,                0.99947,                      1,                  0.995,                0.88371,                0.48684,                 0.2192,                0.82636,             0.00057228,             0.00057228,             0.00057228
                    201,                0.46421,                0.26642,                0.84082,                 0.9995,                      1,                  0.995,                0.87471,                0.50425,                0.22534,                0.83175,             0.00056678,             0.00056678,             0.00056678
                    202,                0.46298,                0.26205,                0.83232,                0.99953,                      1,                  0.995,                0.87854,                0.48048,                0.22412,                0.82507,             0.00056128,             0.00056128,             0.00056128
                    203,                0.46797,                0.26524,                0.82013,                0.99956,                      1,                  0.995,                0.87807,                0.48349,                0.22951,                 0.8251,             0.00055578,             0.00055578,             0.00055578
                    204,                0.46557,                0.26431,                  0.832,                 0.9996,                      1,                  0.995,                 0.8809,                0.48658,                 0.2237,                0.82531,             0.00055028,             0.00055028,             0.00055028
                    205,                0.46837,                0.26375,                0.83249,                0.99953,                      1,                  0.995,                0.87841,                0.48092,                 0.2291,                 0.8231,             0.00054478,             0.00054478,             0.00054478
                    206,                0.46828,                0.26043,                0.83535,                0.99956,                      1,                  0.995,                 0.8807,                0.49171,                0.22171,                0.82762,             0.00053927,             0.00053927,             0.00053927
                    207,                0.45939,                0.25753,                0.82695,                0.99949,                      1,                  0.995,                0.88442,                0.48468,                0.22258,                0.82456,             0.00053377,             0.00053377,             0.00053377
                    208,                0.45084,                0.25924,                0.83229,                0.99948,                      1,                  0.995,                0.88214,                 0.4912,                0.22856,                0.82931,             0.00052827,             0.00052827,             0.00052827
                    209,                0.46938,                0.26092,                0.83383,                0.99951,                      1,                  0.995,                0.88688,                0.49037,                0.23157,                0.82609,             0.00052277,             0.00052277,             0.00052277
                    210,                0.47154,                0.26439,                0.83469,                0.99957,                      1,                  0.995,                0.87544,                0.49353,                0.23027,                0.82579,             0.00051727,             0.00051727,             0.00051727
                    211,                0.45353,                0.25641,                0.82485,                0.99951,                      1,                  0.995,                0.87419,                0.50297,                0.22533,                0.83172,             0.00051177,             0.00051177,             0.00051177
                    212,                0.45194,                0.26209,                0.82807,                0.99948,                      1,                  0.995,                0.88186,                0.48546,                0.22233,                0.82689,             0.00050627,             0.00050627,             0.00050627
                    213,                0.45369,                0.26443,                0.83116,                0.99951,                      1,                  0.995,                0.88424,                 0.4821,                0.22307,                0.82517,             0.00050077,             0.00050077,             0.00050077
                    214,                0.44447,                0.25948,                0.83219,                0.99952,                      1,                  0.995,                0.88422,                0.49134,                0.22799,                0.82798,             0.00049527,             0.00049527,             0.00049527
                    215,                0.45734,                 0.2567,                0.83471,                0.99951,                      1,                  0.995,                0.88294,                0.47999,                 0.2237,                0.82713,             0.00048976,             0.00048976,             0.00048976
                    216,                0.44181,                0.25628,                0.82937,                0.99959,                      1,                  0.995,                0.88497,                0.47828,                0.23344,                0.82645,             0.00048426,             0.00048426,             0.00048426
                    217,                0.44814,                0.25359,                0.83828,                0.99961,                      1,                  0.995,                0.88806,                0.47553,                0.22303,                0.82492,             0.00047876,             0.00047876,             0.00047876
                    218,                0.46568,                0.26068,                0.84251,                0.99952,                      1,                  0.995,                0.88563,                0.49883,                0.23211,                0.83161,             0.00047326,             0.00047326,             0.00047326
                    219,                0.46646,                0.26159,                0.83958,                0.99954,                      1,                  0.995,                0.88083,                0.50285,                0.22897,                0.83014,             0.00046776,             0.00046776,             0.00046776
                    220,                0.44411,                0.24706,                0.82912,                0.99954,                      1,                  0.995,                 0.8866,                0.48863,                0.23352,                0.82501,             0.00046226,             0.00046226,             0.00046226
                    221,                0.45189,                0.25269,                0.83016,                0.99953,                      1,                  0.995,                  0.881,                0.49429,                0.23016,                0.83202,             0.00045676,             0.00045676,             0.00045676
                    222,                 0.4666,                0.26104,                0.82331,                0.99951,                      1,                  0.995,                0.88329,                0.48599,                0.22898,                0.83051,             0.00045126,             0.00045126,             0.00045126
                    223,                0.45016,                0.25871,                0.83785,                0.99955,                      1,                  0.995,                0.88427,                0.46953,                0.23153,                0.82553,             0.00044576,             0.00044576,             0.00044576
                    224,                0.46118,                0.25566,                0.81763,                0.99957,                      1,                  0.995,                 0.8806,                0.48747,                0.23236,                0.82784,             0.00044025,             0.00044025,             0.00044025
                    225,                0.44944,                 0.2524,                0.82512,                0.99957,                      1,                  0.995,                0.88591,                0.47219,                0.22434,                0.82298,             0.00043475,             0.00043475,             0.00043475
                    226,                0.45253,                0.25666,                0.83332,                0.99953,                      1,                  0.995,                0.88155,                0.48496,                0.23588,                0.82689,             0.00042925,             0.00042925,             0.00042925
                    227,                0.45741,                0.25347,                0.83321,                0.99943,                      1,                  0.995,                0.88552,                0.48288,                0.22486,                0.82853,             0.00042375,             0.00042375,             0.00042375
                    228,                0.43559,                0.24229,                0.82186,                 0.9995,                      1,                  0.995,                 0.8874,                0.47283,                 0.2159,                0.82398,             0.00041825,             0.00041825,             0.00041825
                    229,                0.44119,                0.25905,                0.82609,                0.99955,                      1,                  0.995,                0.88442,                0.46218,                0.21552,                0.82343,             0.00041275,             0.00041275,             0.00041275
                    230,                0.43857,                0.24942,                0.82438,                0.99959,                      1,                  0.995,                 0.8871,                0.46325,                0.22734,                0.81906,             0.00040725,             0.00040725,             0.00040725
                    231,                0.44963,                0.25439,                0.82317,                0.99959,                      1,                  0.995,                0.88464,                0.47811,                0.22446,                0.82449,             0.00040175,             0.00040175,             0.00040175
                    232,                0.45162,                 0.2524,                0.83275,                0.99953,                      1,                  0.995,                0.88488,                0.48927,                0.22252,                0.82986,             0.00039625,             0.00039625,             0.00039625
                    233,                0.45913,                0.25209,                0.82956,                0.99948,                      1,                  0.995,                0.87833,                0.49405,                0.22074,                0.83097,             0.00039074,             0.00039074,             0.00039074
                    234,                0.44428,                0.24912,                0.83081,                0.99948,                      1,                  0.995,                0.87723,                0.49186,                0.22157,                0.83242,             0.00038524,             0.00038524,             0.00038524
                    235,                0.43779,                0.24349,                0.82269,                0.99951,                      1,                  0.995,                0.88029,                0.49364,                0.22079,                0.83182,             0.00037974,             0.00037974,             0.00037974
                    236,                0.45345,                0.25807,                0.83637,                0.99955,                      1,                  0.995,                0.88794,                0.48096,                0.22637,                0.82501,             0.00037424,             0.00037424,             0.00037424
                    237,                0.43763,                0.24244,                0.82824,                0.99952,                      1,                  0.995,                 0.8854,                0.50036,                0.22996,                0.82934,             0.00036874,             0.00036874,             0.00036874
                    238,                0.46618,                0.25598,                0.83717,                0.99951,                      1,                  0.995,                0.89147,                0.47542,                0.22483,                0.82218,             0.00036324,             0.00036324,             0.00036324
                    239,                0.45328,                0.24955,                0.81617,                0.99953,                      1,                  0.995,                0.89097,                0.47459,                0.22562,                0.82108,             0.00035774,             0.00035774,             0.00035774
                    240,                0.44743,                0.25111,                0.83603,                0.99953,                      1,                  0.995,                0.88474,                 0.4795,                0.22256,                0.82544,             0.00035224,             0.00035224,             0.00035224
                    241,                0.44747,                0.24888,                 0.8341,                 0.9995,                      1,                  0.995,                0.88401,                0.47801,                0.22007,                  0.825,             0.00034674,             0.00034674,             0.00034674
                    242,                0.44822,                0.24283,                0.82993,                0.99946,                      1,                  0.995,                0.88306,                0.49273,                0.22513,                0.83016,             0.00034123,             0.00034123,             0.00034123
                    243,                0.43315,                0.24217,                0.82098,                0.99951,                      1,                  0.995,                0.88129,                0.49801,                0.22353,                0.83141,             0.00033573,             0.00033573,             0.00033573
                    244,                0.43852,                0.24313,                0.82223,                 0.9996,                      1,                  0.995,                0.88369,                0.49772,                0.22028,                0.83308,             0.00033023,             0.00033023,             0.00033023
                    245,                0.45384,                0.24688,                 0.8327,                0.99957,                      1,                  0.995,                0.88508,                0.49229,                0.22548,                0.82902,             0.00032473,             0.00032473,             0.00032473
                    246,                0.44095,                0.24737,                0.81968,                0.99951,                      1,                  0.995,                0.88788,                 0.4756,                0.22164,                0.82327,             0.00031923,             0.00031923,             0.00031923
                    247,                0.45954,                0.24859,                0.82721,                0.99955,                      1,                  0.995,                0.88745,                0.47706,                0.22274,                0.82463,             0.00031373,             0.00031373,             0.00031373
                    248,                0.43358,                0.24029,                0.82687,                0.99953,                      1,                  0.995,                0.88703,                0.49197,                 0.2195,                0.82733,             0.00030823,             0.00030823,             0.00030823
                    249,                0.45285,                  0.248,                0.83652,                0.99953,                      1,                  0.995,                0.88893,                0.47744,                 0.2164,                0.82292,             0.00030273,             0.00030273,             0.00030273
                    250,                0.44911,                0.24164,                0.83255,                0.99959,                      1,                  0.995,                0.88824,                0.48086,                0.21636,                0.82425,             0.00029723,             0.00029723,             0.00029723
                    251,                0.43645,                0.23897,                0.82212,                0.99963,                      1,                  0.995,                0.88548,                0.48127,                0.22066,                0.82832,             0.00029172,             0.00029172,             0.00029172
                    252,                 0.4399,                0.24297,                 0.8313,                0.99962,                      1,                  0.995,                0.88112,                 0.5113,                0.23158,                0.83888,             0.00028622,             0.00028622,             0.00028622
                    253,                0.43995,                0.24713,                 0.8244,                0.99961,                      1,                  0.995,                0.88612,                0.48417,                0.22236,                0.82977,             0.00028072,             0.00028072,             0.00028072
                    254,                0.44419,                0.24494,                0.83285,                0.99959,                      1,                  0.995,                0.88371,                0.48678,                0.22651,                 0.8244,             0.00027522,             0.00027522,             0.00027522
                    255,                0.43861,                0.24251,                0.82967,                0.99958,                      1,                  0.995,                0.89023,                 0.4831,                0.22855,                0.82465,             0.00026972,             0.00026972,             0.00026972
                    256,                0.43503,                0.24338,                0.82245,                0.99958,                      1,                  0.995,                   0.89,                0.47362,                0.21846,                0.82029,             0.00026422,             0.00026422,             0.00026422
                    257,                0.43141,                0.24299,                0.82128,                0.99959,                      1,                  0.995,                0.88744,                0.47915,                0.22727,                0.82432,             0.00025872,             0.00025872,             0.00025872
                    258,                0.44222,                 0.2413,                 0.8251,                0.99957,                      1,                  0.995,                0.88781,                0.47959,                0.21799,                0.82824,             0.00025322,             0.00025322,             0.00025322
                    259,                0.42747,                0.24255,                0.81671,                0.99956,                      1,                  0.995,                0.88853,                0.47849,                0.21503,                0.82561,             0.00024772,             0.00024772,             0.00024772
                    260,                0.42201,                0.23511,                0.83084,                0.99958,                      1,                  0.995,                0.89095,                0.48279,                  0.216,                0.82635,             0.00024222,             0.00024222,             0.00024222
                    261,                0.42637,                0.22724,                0.82085,                0.99955,                      1,                  0.995,                0.89201,                 0.4763,                0.21494,                0.82375,             0.00023671,             0.00023671,             0.00023671
                    262,                0.42918,                0.23656,                0.82775,                0.99954,                      1,                  0.995,                0.89329,                0.46009,                 0.2091,                0.82028,             0.00023121,             0.00023121,             0.00023121
                    263,                0.43924,                0.23844,                0.82321,                0.99959,                      1,                  0.995,                0.88784,                0.48111,                0.21809,                0.82581,             0.00022571,             0.00022571,             0.00022571
                    264,                0.41534,                0.22829,                0.82727,                0.99958,                      1,                  0.995,                0.88996,                0.48265,                0.21298,                0.82603,             0.00022021,             0.00022021,             0.00022021
                    265,                 0.4257,                0.23319,                0.81679,                0.99955,                      1,                  0.995,                0.88923,                0.48503,                0.20974,                0.82627,             0.00021471,             0.00021471,             0.00021471
                    266,                0.43584,                0.23762,                0.83002,                0.99952,                      1,                  0.995,                0.89101,                0.48025,                0.20922,                0.82768,             0.00020921,             0.00020921,             0.00020921
                    267,                0.42731,                0.23614,                0.82337,                0.99951,                      1,                  0.995,                0.88797,                 0.4832,                0.21058,                0.82898,             0.00020371,             0.00020371,             0.00020371
                    268,                0.42406,                0.23794,                0.81828,                0.99955,                      1,                  0.995,                0.89085,                0.48718,                0.21236,                0.82688,             0.00019821,             0.00019821,             0.00019821
                    269,                0.43358,                0.23781,                0.82685,                0.99957,                      1,                  0.995,                0.89013,                0.48448,                0.20815,                0.82731,             0.00019271,             0.00019271,             0.00019271
                    270,                0.43874,                0.23397,                0.83506,                0.99958,                      1,                  0.995,                0.88971,                 0.4894,                0.21561,                0.83001,              0.0001872,              0.0001872,              0.0001872
                    271,                0.42967,                0.23607,                0.82914,                0.99958,                      1,                  0.995,                0.88756,                0.48384,                0.21227,                0.82795,              0.0001817,              0.0001817,              0.0001817
                    272,                0.43788,                0.23587,                0.82285,                0.99958,                      1,                  0.995,                0.89146,                0.48425,                0.21294,                0.83016,              0.0001762,              0.0001762,              0.0001762
                    273,                 0.4111,                0.23123,                0.81454,                0.99958,                      1,                  0.995,                0.88831,                0.48504,                0.21912,                0.82935,              0.0001707,              0.0001707,              0.0001707
                    274,                0.41668,                0.23063,                0.81712,                0.99952,                      1,                  0.995,                 0.8872,                0.48458,                0.21755,                0.82905,              0.0001652,              0.0001652,              0.0001652
                    275,                0.41653,                0.23106,                0.82606,                 0.9995,                      1,                  0.995,                0.88606,                0.47245,                0.20975,                0.82613,              0.0001597,              0.0001597,              0.0001597
                    276,                0.42176,                0.22972,                0.82325,                0.99952,                      1,                  0.995,                0.88686,                0.47353,                0.21269,                0.82495,              0.0001542,              0.0001542,              0.0001542
                    277,                0.43037,                0.23332,                0.81811,                0.99953,                      1,                  0.995,                0.89284,                0.46206,                0.20691,                0.82197,              0.0001487,              0.0001487,              0.0001487
                    278,                 0.4222,                0.22743,                0.83022,                0.99958,                      1,                  0.995,                0.89512,                0.45987,                0.20827,                0.82201,              0.0001432,              0.0001432,              0.0001432
                    279,                0.42374,                 0.2313,                0.82672,                0.99958,                      1,                  0.995,                0.88887,                0.46849,                0.20643,                0.82465,             0.00013769,             0.00013769,             0.00013769
                    280,                0.42572,                0.23275,                0.82921,                0.99957,                      1,                  0.995,                0.88974,                0.48434,                0.20851,                0.82757,             0.00013219,             0.00013219,             0.00013219
                    281,                0.40638,                0.22522,                0.82655,                0.99959,                      1,                  0.995,                 0.8917,                0.47998,                0.20489,                  0.827,             0.00012669,             0.00012669,             0.00012669
                    282,                0.42667,                0.23161,                0.82382,                0.99963,                      1,                  0.995,                0.89238,                0.46784,                0.20615,                 0.8253,             0.00012119,             0.00012119,             0.00012119
                    283,                0.42847,                0.22785,                0.82457,                0.99964,                      1,                  0.995,                0.89012,                0.47132,                0.20708,                0.82674,             0.00011569,             0.00011569,             0.00011569
                    284,                0.40928,                0.22381,                0.81343,                0.99961,                      1,                  0.995,                0.88753,                 0.4823,                0.20394,                0.82733,             0.00011019,             0.00011019,             0.00011019
                    285,                0.44213,                0.23498,                0.83043,                 0.9996,                      1,                  0.995,                0.89344,                0.47808,                 0.2089,                0.82586,             0.00010469,             0.00010469,             0.00010469
                    286,                0.40764,                0.22403,                0.82795,                0.99959,                      1,                  0.995,                0.88992,                0.47657,                0.20891,                0.82449,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    287,                0.42497,                 0.2322,                0.82166,                0.99959,                      1,                  0.995,                0.88778,                0.49067,                0.21183,                0.82882,             9.3685e-05,             9.3685e-05,             9.3685e-05
                    288,                0.40894,                 0.2256,                0.81736,                0.99959,                      1,                  0.995,                0.88905,                0.48868,                0.20982,                0.83015,             8.8184e-05,             8.8184e-05,             8.8184e-05
                    289,                0.40785,                0.22558,                0.82048,                0.99959,                      1,                  0.995,                0.89068,                0.48391,                0.20967,                0.82814,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    290,                0.41032,                0.22186,                0.82237,                0.99958,                      1,                  0.995,                0.89093,                 0.4841,                0.20727,                0.82619,             7.7182e-05,             7.7182e-05,             7.7182e-05
                    291,                0.42468,                0.21491,                0.80792,                0.99956,                      1,                  0.995,                 0.8909,                 0.4781,                 0.2047,                0.82719,             7.1681e-05,             7.1681e-05,             7.1681e-05
                    292,                0.41399,                0.20976,                0.82271,                0.99951,                      1,                  0.995,                0.89052,                0.47921,                0.20618,                0.82882,              6.618e-05,              6.618e-05,              6.618e-05
                    293,                0.43038,                0.21235,                0.82151,                 0.9995,                      1,                  0.995,                 0.8888,                0.47469,                0.20296,                0.82688,             6.0679e-05,             6.0679e-05,             6.0679e-05
                    294,                0.42901,                 0.2155,                0.81735,                0.99951,                      1,                  0.995,                0.88911,                0.47379,                0.20377,                0.82495,             5.5178e-05,             5.5178e-05,             5.5178e-05
                    295,                0.42066,                0.20982,                0.81261,                0.99956,                      1,                  0.995,                0.88892,                0.47616,                0.20285,                0.82595,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    296,                0.41154,                0.20881,                0.81508,                0.99959,                      1,                  0.995,                0.88991,                0.47581,                0.20758,                0.82809,             4.4176e-05,             4.4176e-05,             4.4176e-05
                    297,                0.42161,                0.20897,                0.81868,                0.99961,                      1,                  0.995,                0.89058,                0.47545,                0.20778,                0.82815,             3.8674e-05,             3.8674e-05,             3.8674e-05
                    298,                0.42217,                0.20922,                0.81378,                0.99963,                      1,                  0.995,                0.89228,                0.46624,                0.20704,                 0.8258,             3.3173e-05,             3.3173e-05,             3.3173e-05
                    299,                0.41836,                0.20992,                0.81482,                0.99962,                      1,                  0.995,                0.89308,                0.46628,                0.20581,                0.82569,             2.7672e-05,             2.7672e-05,             2.7672e-05
                    300,                0.41619,                0.20727,                0.80773,                0.99961,                      1,                  0.995,                0.88919,                0.46966,                0.20197,                0.82601,             2.2171e-05,             2.2171e-05,             2.2171e-05
